# time(ps) Nwater Force (pN) Pressure Dif (atm) 
351 174 6045.891 13027.33256693342
352 176 6115.384 13177.07202172576
353 172 5976.397999999999 12877.593112141081
354 172 5976.397999999999 12877.593112141081
355 165 5733.1725 12353.505020367898
356 165 5733.1725 12353.505020367898
357 167 5802.665499999999 12503.244475160236
358 160 5559.44 11979.156383387053
359 164 5698.4259999999995 12278.63529297173
360 170 5906.905 12727.853657348745
361 167 5802.665499999999 12503.244475160236
362 166 5767.919 12428.374747764068
363 168 5837.411999999999 12578.114202556406
364 171 5941.6515 12802.723384744913
365 167 5802.665499999999 12503.244475160236
366 171 5941.6515 12802.723384744913
367 169 5872.1585 12652.983929952574
368 169 5872.1585 12652.983929952574
369 170 5906.905 12727.853657348745
370 163 5663.679499999999 12203.765565575559
371 168 5837.411999999999 12578.114202556406
372 167 5802.665499999999 12503.244475160236
373 167 5802.665499999999 12503.244475160236
374 166 5767.919 12428.374747764068
375 171 5941.6515 12802.723384744913
376 167 5802.665499999999 12503.244475160236
377 172 5976.397999999999 12877.593112141081
378 169 5872.1585 12652.983929952574
379 175 6080.6375 13102.20229432959
380 167 5802.665499999999 12503.244475160236
381 173 6011.144499999999 12952.462839537251
382 170 5906.905 12727.853657348745
383 163 5663.679499999999 12203.765565575559
384 165 5733.1725 12353.505020367898
385 169 5872.1585 12652.983929952574
386 170 5906.905 12727.853657348745
387 173 6011.144499999999 12952.462839537251
388 168 5837.411999999999 12578.114202556406
389 167 5802.665499999999 12503.244475160236
390 172 5976.397999999999 12877.593112141081
391 162 5628.933 12128.895838179393
392 170 5906.905 12727.853657348745
393 163 5663.679499999999 12203.765565575559
394 162 5628.933 12128.895838179393
395 170 5906.905 12727.853657348745
396 177 6150.130499999999 13251.941749121926
397 171 5941.6515 12802.723384744913
398 167 5802.665499999999 12503.244475160236
399 160 5559.44 11979.156383387053
400 170 5906.905 12727.853657348745
401 170 5906.905 12727.853657348745
402 174 6045.891 13027.33256693342
